doc_id,grid_acc,grid_ade,grid_fde,grid_transition_acc,token_f1
709,0.0,0.4952645632238615,0.33333333333333337,0.0,0.25
710,0.125,0.4955384261246738,0.33333333333333337,0.14285714285714285,0.25
711,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
712,0.0,1.060386308879009,1.4142135623730951,0.0,0.18181818181818182
713,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
714,0.25,0.4461751638541404,0.33333333333333337,0.0,0.25
715,0.125,0.4538717594580071,0.33333333333333337,0.0,0.25
716,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
717,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
718,0.0,1.2716808010400706,1.4142135623730951,0.0,0.0
719,0.125,0.5643001569527106,0.33333333333333337,0.0,0.125
720,0.0,1.043401273347609,1.4142135623730951,0.0,0.0
721,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
722,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
723,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
724,0.25,0.37768729592691586,0.0,0.0,0.25
725,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
726,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
727,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
728,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
729,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
730,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
731,0.0,1.129148039707046,1.4142135623730951,0.0,0.0
732,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
733,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
734,0.125,0.36785113019775795,0.33333333333333337,0.0,0.25
735,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
736,0.125,0.38511002862997024,0.33333333333333337,0.14285714285714285,0.375
737,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
738,0.0,1.227326838446488,1.4142135623730951,0.14285714285714285,0.0
739,0.0,0.5127973245568861,0.33333333333333337,0.0,0.25
740,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
741,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
742,0.0,1.0949041057434337,1.4142135623730951,0.0,0.0
743,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
744,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
745,0.0,1.1856601717798214,1.4142135623730951,0.0,0.0
746,0.125,0.44403559372884915,0.47140452079103173,0.0,0.25
747,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
748,0.0,0.38511002862997024,0.33333333333333337,0.0,0.25
749,0.125,0.47085679498940713,0.0,0.0,0.125
750,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
751,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
752,0.0,1.0678090415820636,1.4142135623730951,0.0,0.0
753,0.0,1.178237439076767,1.4142135623730951,0.0,0.0
754,0.125,0.44376173082803694,0.33333333333333337,0.0,0.25
755,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
756,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
757,0.125,0.47085679498940713,0.0,0.0,0.125
758,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
759,0.0,0.4511844635310913,0.33333333333333337,0.14285714285714285,0.375
760,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
761,0.25,0.37768729592691586,0.0,0.0,0.25
762,0.0,1.220177968644246,1.4142135623730951,0.0,0.0
763,0.125,0.4538717594580071,0.33333333333333337,0.0,0.25
764,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
765,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
766,0.0,1.043401273347609,1.4142135623730951,0.0,0.0
767,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
768,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
769,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
770,0.0,1.0850679400142758,1.4142135623730951,0.14285714285714285,0.0
771,0.125,0.47085679498940713,0.0,0.0,0.125
772,0.125,1.0187196422123423,1.4142135623730951,0.0,0.18181818181818182
773,0.0,1.1020529755456758,1.4142135623730951,0.0,0.0
774,0.125,0.47085679498940713,0.0,0.0,0.125
775,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
776,0.0,1.178237439076767,1.4142135623730951,0.0,0.0
777,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
778,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
779,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
780,0.125,0.47085679498940713,0.0,0.0,0.125
781,0.125,0.4538717594580071,0.33333333333333337,0.0,0.25
782,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
783,0.0,1.1535558079415003,1.4142135623730951,0.0,0.0
784,0.25,0.37768729592691586,0.0,0.0,0.375
785,0.0,1.2716808010400706,1.4142135623730951,0.0,0.0
786,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
787,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
788,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
789,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
790,0.0,0.5714490267549528,0.33333333333333337,0.0,0.25
791,0.375,0.3875234616560738,0.0,0.14285714285714285,0.375
792,0.25,0.36042839749470357,0.33333333333333337,0.0,0.25
793,0.125,0.47085679498940713,0.0,0.0,0.125
794,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
795,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
796,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
797,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
798,0.125,0.5051007289530194,0.33333333333333337,0.0,0.25
799,0.0,1.043401273347609,1.4142135623730951,0.0,0.0
800,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
801,0.0,1.161252403545367,1.4142135623730951,0.0,0.0
802,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
803,0.125,0.47085679498940713,0.0,0.0,0.125
804,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
805,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
806,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
807,0.125,0.47085679498940713,0.0,0.0,0.125
808,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
809,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
810,0.125,0.5470412585204985,0.33333333333333337,0.0,0.25
811,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
812,0.125,0.4952645632238615,0.47140452079103173,0.0,0.25
813,0.125,0.5199461943591281,0.47140452079103173,0.0,0.25
814,0.0,0.42677669529663687,0.47140452079103173,0.14285714285714285,0.25
815,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
816,0.25,0.3431694990624913,0.33333333333333337,0.0,0.375
817,0.0,1.0949041057434337,1.4142135623730951,0.0,0.18181818181818182
818,0.125,0.4193539625935825,0.47140452079103173,0.0,0.125
819,0.125,0.3607022603955159,0.33333333333333337,0.0,0.25
820,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
821,0.125,0.47085679498940713,0.0,0.0,0.125
822,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
823,0.0,1.0505501431498512,1.4142135623730951,0.0,0.36363636363636365
824,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
825,0.125,0.4955384261246738,0.0,0.0,0.125
826,0.0,1.2716808010400706,1.4142135623730951,0.0,0.0
827,0.0,1.0949041057434337,1.4142135623730951,0.14285714285714285,0.18181818181818182
828,0.125,0.47085679498940713,0.0,0.0,0.125
829,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
830,0.125,0.47085679498940713,0.0,0.0,0.125
831,0.125,0.5051007289530194,0.33333333333333337,0.14285714285714285,0.25
832,0.125,0.5051007289530194,0.0,0.0,0.25
833,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
834,0.125,0.4538717594580071,0.33333333333333337,0.0,0.25
835,0.125,1.0088834764831844,1.4142135623730951,0.0,0.18181818181818182
836,0.125,0.47085679498940713,0.0,0.0,0.125
837,0.125,0.47085679498940713,0.0,0.0,0.125
838,0.125,0.4708567949894071,0.33333333333333337,0.0,0.25
839,0.125,0.4780056647916492,0.33333333333333337,0.0,0.25
840,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
841,0.125,0.4955384261246738,0.0,0.0,0.125
842,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
843,0.0,1.1535558079415003,1.4142135623730951,0.0,0.0
844,0.0,0.6131156934216194,0.33333333333333337,0.0,0.0
845,0.125,0.47085679498940713,0.0,0.0,0.125
846,0.125,0.47085679498940713,0.0,0.0,0.25
847,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
848,0.125,0.4952645632238615,0.47140452079103173,0.0,0.25
849,0.0,1.2029190702120336,1.4142135623730951,0.0,0.0
850,0.0,1.0776452073112215,1.4142135623730951,0.0,0.0
851,0.125,0.529782360088286,0.33333333333333337,0.0,0.125
852,0.0,1.2371630041756458,1.4142135623730951,0.0,0.0
853,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0
